	fold_change	P-value	std_error	-log10(P-value)	protein
476	0.2901833910905074	0.6487186628240037	0.5753460184328013	0.1879436077813615	
477					
478	-1.2560619572896994	0.38800580633529236	1.2469926578540913	0.41116177533231413	Ighm
479	-0.46216714099100303	0.7251883115603808	1.197067934968019	0.13954920439139004	B2m
480	-0.3591963729054337	0.8202806451319119	1.4495329309953917	0.08603753568976524	H2-Q10
481	-0.8203149845873285	0.11397083006035431	0.37097686415957504	0.9432062887062369	H2-D1
482	-1.5254016379313868	0.43891403379162464	1.7134480647599726	0.3576205328464724	H2-K1
483	0.37393770346391453	0.3848755667373312	0.36843772758527826	0.41467965858055605	Hbb-b1
484	2.2636866762249785	0.3058709144245658	1.8381622867764265	0.5144618185546342	Hbb-b2
485	0.8860591949962359	0.5055793866367604	1.1749842488099487	0.296210641316664	Col4a1
486	0.011041066680910538	0.9899850085822672	0.8103861843675748	0.004371381906786381	Lamb1
487	-1.468143015401083	0.47672075420943844	1.8102327095053392	0.3217359404949616	
488	-0.38070271620237733	0.47549326109271933	0.4679757340942621	0.32285563370235065	Krt10
489	0.7984034438433945	0.40740944973799853	0.8307332518104834	0.3899689018909046	CSN1S1
490	1.170063283696452	0.5682214440240522	1.83085565628206	0.24548238052934115	CSN1S2
491	1.3837721940737802	0.5047080682070361	1.8309157162361276	0.2969597526275438	CSN2
492	-0.702850257460026	0.3553765605788388	0.6447243409535818	0.44931122016315417	CSN3
493					RBP4
494	1.929610569854865	0.568512051847178	3.021769087224088	0.2452603243003491	ALB
495	2.3374800507698845	0.256006737293543	1.669625984776407	0.5917486052705442	ALB
496	1.9063455555970474	0.4628837531565614	2.2711831968881455	0.3345280623329394	TF
497	-1.0155459651082839	0.6188934215347284	1.836932459752058	0.20838413357209287	LTF
498	1.5984316735517043	0.4143376276424795	1.6913070732864444	0.3826456249072186	Mtnd1
499					mt-Nd2
500					mt-Nd3
501					Mtnd4
502					Mtnd5
503	-0.3682584677052634	0.22649237746562154	0.2427202311433723	0.6449464094583182	Mtatp8
504					Cfd
505					Ada
506					
507	1.3969839431698023	0.2995496458580088	1.116518998606367	0.5235311895171264	
508	1.0694258865835788	0.11313109646044746	0.48190459811110986	0.9464180036957696	CAT
509					Krt1
510	-1.2723108668590575	0.6633877484914956	2.644875006296119	0.17823255333458038	Fabp4
511					H2-K1
512	1.0479821974277548	0.23423565049789646	0.7057513216283416	0.6303470049245561	KRT1
513					Mbp
514	0.463595254304658	0.14381613338732258	0.23564319031817493	0.8421923917829753	Cd74
515					Hbb-bh1
516	-0.32527204431305967	0.6061819607684322	0.5666817846537587	0.2173969918471439	Araf
517	-0.6501624307251963	0.3840537449514177	0.6393275047056507	0.415607995677883	Slc4a1
518	-0.6472859864585425	0.32326710731529223	0.5488457274723142	0.49043848294860365	Prnp
519					Aldoc
520	-0.4788591361826726	0.3444892563975149	0.42775530590532235	0.4628243179073914	Aldoa
521	-0.6708246308136383	0.7523379040563092	1.9400524775133032	0.12358705713892727	Prkaca
522	-0.8154798957953198	0.33975877601335913	0.7200748546638305	0.4688293165676523	Got1
523	-0.3865440915930578	0.3118023048472389	0.31856661295701333	0.5061206788240923	Got2
524	-2.813282830390019	0.2241532168100391	1.8421065754993435	0.6494550242181097	Cela2a
525	0.15728419735259092	0.6719285666430388	0.33634973512139066	0.17267689474638573	Src
526	-0.04587390963366289	0.9199947782896059	0.4203879622734672	0.03621463761797293	Krt18
527	-0.675944679603165	0.15466879662060526	0.3570425621325686	0.8105972934263792	Ldha
528	1.9951473296430438	0.2567645376035748	1.4279726440531646	0.5904649579652462	GSN
529	0.6135175270202382	0.30165337395876485	0.49294672427979574	0.5204918127859022	Nr3c1
530					C9
531					C5
532	-0.9257918800220549	0.49115523498798175	1.1835702370796237	0.30878122265604296	Apoa4
533					CKM
534	-0.7335710145601018	0.21467815682665362	0.46756632070676135	0.6682121421135744	Gpi
535					Ctsl
536					Ptprc
537	-1.5665747300845312	0.5659016949378838	2.4357477921106145	0.2472590053029336	Me1
538	5.416201278593529	0.22278889816244726	3.532858974667009	0.6521064543731555	Cfh
539					S100a4
540	-1.2559045347545132	0.25986596750845503	0.906288754301411	0.5852505927231362	Prss2
541	-0.24160569314963598	0.6423585259383802	0.4695227299662614	0.1922225071714126	Ttr
542	2.0615447185066658	0.044450778045759254	0.6175831686988215	1.352120632938477	CTSD
543	1.107616325837865	0.14403772592783456	0.5634483325233689	0.841523743901621	Anxa2
544	-0.2881193248465146	0.6045184668847117	0.49952713358808365	0.21859042773351844	Alb
545					Rrm1
546	0.8581665357389513	0.5658837994164698	1.3342324286925582	0.24727273922378748	Krt4
547					Serpina1a
548	-0.4277313930550095	0.5317209219515675	0.6068772343058313	0.2743162508963684	Hsp90aa1
549	-0.33032934378120893	0.5873114999951426	0.5451270275169643	0.23113149526544546	Pdia4
550	0.6209905192821032	0.47493855327115103	0.7622935791941605	0.3233625750098457	Aprt
551	-0.035008400894623204	0.967387150353275	0.7887565272265947	0.01439968557246488	Spta1
552	-0.2979463131118627	0.534637505320508	0.4259853884009563	0.27194057834715146	Hsp90b1
553	-0.4584251733207806	0.42091645525283394	0.49286476602206447	0.37580409566843864	Col4a2
554	0.7935135749978041	0.2430036981809748	0.5473535055282015	0.6143871169886463	S100a10
555	-0.33336623833630014	0.6342262402890295	0.631693923636153	0.19775579356566586	Apoe
556	-0.8067399758026375	0.27785427291573694	0.6101220650552597	0.5561829201330293	Sod1
557	-0.2608655598719889	0.45462306436060196	0.3045244490166609	0.3423485350201002	Mdh2
558					CTSG
559					Nras
560					Krt13
561	-0.07934955415689016	0.8648740920808644	0.4284161817323963	0.06304711229765912	Gnai2
562	-0.28271640252672026	0.8420366670499834	1.3020700282808835	0.07466899644482398	ANXA5
563	0.3767408414094594	0.12445052381851086	0.1778986554231431	0.9050032710842347	Polr2a
564	-0.7213766273222925	0.3665083056007094	0.6798502016664094	0.4359161791792354	Itgb1
565	-0.14396329766142468	0.7689767436768455	0.44788273179017773	0.11408679445805323	P4hb
566					GSTP1
567					Alpl
568	-0.5077691823185263	0.3092612705606534	0.4158293902697708	0.5096744642029392	Ncl
569	-0.34987720693990165	0.4550736534433077	0.4088862483088807	0.34191830730926326	Pgk1
570	1.1149855332310146	0.1207732387680119	0.5187362344828973	0.9180292870967601	Ace
571	-1.4023037033868255	0.16272849190187907	0.7613317326870547	0.7885364003978704	Fth1
572	-0.752231904583902	0.014982902739759324	0.14897482499465547	1.8244040396582193	Hmgn2
573	-0.1541777506067723	0.5149667801122716	0.20943266757878395	0.2882207858699954	Sod2
574	-0.30373755361012245	0.35652365514263656	0.2793966910626641	0.4479116496631832	Cdh1
575	0.8300226792219253	0.29441931911061	0.6548480775214843	0.5310336960062269	Apoa2
576					Surf1
577	0.4104816624060581	0.7598101996478007	1.2260076255849557	0.1192948807983748	Chmp6
578	-0.3091585812845077	0.5939486033703256	0.5199092881751719	0.22625113454473308	H2az1
579					Prkg1
580					Jmjd7
581	3.1315035515113525	0.24593700399600957	2.1772816006582287	0.6091761218419627	Ndufb1
582					Mnda
583					Ifi204
584	-0.28128343820346746	0.46177273968349625	0.33419709825188954	0.33557170882568066	Calm1
585					AMY1B
586	-0.5919649020414675	0.5327354032396381	0.8421348623434834	0.27348844096491054	Anxa1
587	-0.2969034943827702	0.567414878444933	0.463551675726512	0.24609928055670455	Eef1a1
588	0.2691867158570417	0.503967980166026	0.3554985656360956	0.29759705577463386	
589	-0.8926442159540762	0.4932908951104854	1.1473586759139636	0.3068969004303513	Nid1
590	1.9855935647994312	0.5408636648921838	2.885939241516283	0.26691219339037264	Alad
591	1.2611984587716307	0.15035138252931238	0.6562123088893493	0.8228925740676813	TXN
592	1.30580098248392	0.5188595922477071	1.7916906008319748	0.28495014997796636	Ppy
593	-0.3406859375526627	0.5952427370260266	0.575054383541935	0.22530589502222156	Ctsb
594	-0.3691430032803822	0.6110201889548934	0.6522998854697086	0.21394443982806546	Eif4a2
595	0.5018498352599219	0.29209875064408825	0.3936145011132031	0.534470300573656	Mapt
596	-0.6350117497796423	0.26084119690286733	0.45941939772800505	0.5836238156447726	Txn
597	-0.2765702867167257	0.3833094019479582	0.2714720182253244	0.4164505280870522	Gstm1
598	-2.0092517341090814	0.4319897973375225	2.2191523558541797	0.3645265101580951	Tcea1
599	0.7997358155429866	0.5687882391822021	1.2533371803436255	0.24504939207976228	Rras
600	-0.42153653915874423	0.6234846484009245	0.7730575593743471	0.2051742353640206	Slc3a2
601	-1.076110263678176	0.5341178631292584	1.5364551467297056	0.27236289716896905	H2bc7
602	-0.03242851598692087	0.6747989190345504	0.07002000062888927	0.1708256217819431	H1-0
603	-0.3879497585892563	0.5664033008873626	0.6040230155269478	0.24687422432783948	Sub1
604	-0.5441149775526092	0.7432365702131999	1.5147780471520869	0.12887292946240522	Col1a1
605	-2.212440162903197	0.34533940983545897	1.9804359331537023	0.461753857510859	Lpl
606					Mpo
607	-0.895050221707368	0.5144657880434167	1.2142547850221657	0.2886435005088926	Gpx1
608	0.5006024888650464	0.7255550851990618	1.2984687385925235	0.13932960970478142	Fabp3
609	-0.4125753900649074	0.5649581173031515	0.6398276639130795	0.24798374704488135	Lamp1
610	-0.44030435095008014	0.391266403496134	0.4405857529286628	0.40752744165375004	Hsp90ab1
611					Mup2
612	-0.10988486793749663	0.8307560137787263	0.4716153082281581	0.08052650621360516	Krt8
613					Cfp
614					Itgb2
615					Gas2
616	0.6048239653092711	0.7665191923337451	1.8609349152742447	0.1154769666800681	Itpr1
617					Cd79a
618	-0.3092635290406125	0.5467099434778789	0.45654012378841957	0.2622430271541675	Tcp1
619					App
620	0.6166183619932789	0.43099189453325	0.6793815967367496	0.3655308973394623	Gusb
621	-0.5054131058761117	0.524716373787851	0.7040935826015678	0.28007538341980437	Pfkl
622					Calb1
623	-0.4711886921706412	0.43146490471067905	0.5197475182374786	0.36505452395886306	Cox5a
624	-0.8499163899185835	0.31999226545756054	0.714845352797048	0.49486051889789795	Pdcd6
625	-0.371000645083468	0.6949619114242143	0.8589608800799405	0.15803899700927598	Prkar1b
626					Cntn1
627	-0.31827668269089604	0.46615091799653186	0.3822657170527917	0.33147345618102114	Scg5
628	0.26468720842219984	0.6452566836727226	0.5190811757298741	0.19026748826855847	Iapp
629	-0.31599349334723525	0.4908867872087752	0.4037057608344891	0.3090186572860432	Rpl7a
630	-0.17796532439477153	0.6793589192955778	0.39025363346892356	0.1679007183765841	Gsn
631	-1.3607754859830856	0.2756363261534303	1.0232543314590243	0.5596635472565714	Umps
632					Il1r1
633	-1.9708108324687974	0.4923555193267198	2.527204057021044	0.30772118925724584	Ncam1
634					Ncam1
635	0.33235504634308494	0.7504649788365734	0.9535822055006151	0.12466956971371994	Ca1
636	1.1523177222978873	0.18797428680290904	0.6784270102964676	0.7259015542647959	KRT10
637	-0.7391619147851018	0.3472078235476143	0.664674875806378	0.4594104975356451	Gpd1
638	0.18488274444106495	0.9087741887676966	1.4846905659605079	0.04154401639862524	S100a6
639	-0.09089011277322645	0.9227903161579949	0.8632302939483405	0.03489697165117553	Atp1b1
640					C1qb
641	-0.30365627061412703	0.6100276618647107	0.5350161004301388	0.21465047134525983	Rpl27a
642	-0.5367938339735088	0.34425425781379915	0.47923205315128814	0.4631206795863544	Rps16
643	-0.2549101207978395	0.5564328066052953	0.38626014512392903	0.25458727244773555	Rpl7
644	-0.4930215453734461	0.4168687590220616	0.524879572939389	0.38000065055063625	Mdh1
645	-0.03319926458723321	0.9616859518383645	0.6365866962601974	0.016966728015081846	Rpsa
646	-0.09063457842989342	0.7795222116869805	0.29606755093932263	0.108171505522406	Calr
647	-0.20370278693183297	0.5431351724219843	0.29785987931411473	0.2650920721950803	Slc2a2
648	0.2986337892767247	0.6981320495794668	0.6992801799262508	0.15606242411076587	H2-Aa
649	0.9123047360160672	0.669744239234568	1.9367684405533918	0.17409101326196844	H2-Ab1
650	-0.38981939737710414	0.5368014549089655	0.56052605948119	0.2701863157562046	Srp54
651	0.559764451468761	0.6956750599298518	1.2992887071651857	0.15759356589489287	Hspb1
652	-0.3049931153681895	0.667308318742747	0.6422650528525109	0.1756734611501989	Psmd3
653	-0.31730407678927874	0.4508473521076479	0.36698752628881404	0.3459704766563864	Lmnb1
654					Anxa6
655	-0.3477064275694737	0.49033954195888607	0.4436093292497274	0.30950308296817497	Rplp0
656	-0.3275239008243491	0.5497914237970094	0.4874978454012247	0.25980203900452625	Map1b
657	-0.173338357229732	0.7380333549057008	0.47241676682287115	0.13192401009545937	Glul
658	1.3341845853663588	0.06756055535035133	0.4756101476906595	1.1703067891690895	Cdh2
659	1.1343198824606167	0.36164474675685965	1.0564813120655066	0.441717839072542	Bpgm
660	-0.8109467870870726	0.4292623052155437	0.8897360724941202	0.36727724652089133	Cd44
661	0.08932848194933629	0.8965931571999429	0.6322236158253345	0.04740457999358839	Nme1
662					B4galt1
663	-0.7933974290778026	0.4137715271563239	0.8383458903051298	0.3832393977310372	Gstm2
664	-0.6483522749865516	0.12310157593171855	0.3045016426776019	0.9097363872468455	H1-2
665					Atp6v0a2
666					Klk1
667	-0.2595332195794031	0.6690110089682222	0.5496306810586781	0.17456673560316052	Chgb
668					Ca3
669	-1.473599539367289	0.2359635594367825	0.9971105048108232	0.6271550612565178	Lgals1
670					Prkce
671	1.4147817297076501	0.3795283123335574	1.376055947145695	0.42075582073926915	Lgals3
672					Ldhb
673	-0.5138874245876762	0.4103722678466813	0.5385466694703642	0.38682199567426334	Srp14
674					Cnp
675					Pah
676	-0.7011232964180724	0.5637221664973724	1.0836457304020959	0.2489348876594664	Mmut
677	1.5023949459520987	0.2198981577242451	0.9719889041421541	0.6577784090818927	Enpep
678	0.5746213457814924	0.050298897696504634	0.18100080960214476	1.298441532430574	Ass1
679					Hspa1l
680	-0.6083192009537243	0.45683432342626373	0.7140040627204007	0.3402412736005912	Ctsa
681	0.06038787147359903	0.9110530286459015	0.49745036889958005	0.04045634379753667	Gapdh
682	-0.5936648673250672	0.5313191291499114	0.8414215021224732	0.2746445478495383	Lamp2
683	-0.6369146412732769	0.4547578668443467	0.7437563225539914	0.3422197793507056	Hmga1
684	0.11719584527226348	0.8193865883796083	0.4705370809013512	0.08651114880415711	Hmga1
685	-0.36275600758650134	0.44870584764063337	0.41735733107395934	0.3480382706017356	Hspa2
686	-0.45603679699656285	0.28559743942697363	0.3518120786238785	0.5442456906203763	Eno1
687	-0.9612131491801554	0.11435012038225004	0.4353974816853686	0.9417633738528655	Eno2
688	-0.35792955128781645	0.5657178044445824	0.556237255394258	0.24740015279511063	Ptbp1
689	-0.9265944976880072	0.40572030193444614	0.9601806221810107	0.3917732599873184	Ap2a1
690	-0.4794047856836416	0.5826967934009273	0.7809183512870526	0.23455737183968475	Ap2a2
691	-1.3245354100399966	0.2525785042304739	0.9374965897455946	0.5976036129704275	Gba1
692	-0.42592174320679155	0.612624939501152	0.7562015184730364	0.21280532736740557	Selenbp1
693	-2.067429111773488	0.18024026525022338	1.1881939270156945	0.7441481821551557	Cox7c
694					Hk1
695	-0.10162976551879588	0.8355220168250912	0.44912595308472447	0.0780421015340084	Ppia
696	-0.30510805421176135	0.5855649388200149	0.5010280352187678	0.23242493490876343	Tpi1
697	1.5051574776552366	0.5758887047719117	2.405620127195811	0.2396614394477582	Hspa1b
698					Pnliprp2
699					Pcna
700					Ptpra
701					Mthfd2
702	-1.4622438612071513	0.41666935245588604	1.555978329413112	0.3802084423043783	Ctsd
703					
704	0.21832386700687617	0.8435463428396439	1.0154111429431028	0.07389105310251608	Slc7a2
705	0.009374874719705772	0.9913811281162199	0.7995603905024451	0.0037593525611858336	Rps6ka3
706	-0.4442354058072757	0.37059430564659224	0.42282977346139844	0.4311012581020173	Cfl1
707	-1.1318829569309998	0.6310554073139119	2.124030703175474	0.199932507579517	Phka1
708	-0.18350007693968728	0.6688816054312025	0.3884431146126231	0.17465074719218768	Gnao1
709	0.6754269109038449	0.7958014122361463	2.389336006464991	0.0991952944861607	Krt19
710	-0.24799821098299746	0.7302686807219809	0.6552447161222625	0.13651732469237024	Fasn
711	-0.11425555065037174	0.7907467365873767	0.3940648370037624	0.10196259174233	Gstp1
712					F2
713	-0.9855511867500331	0.25542030791261744	0.7028678815927448	0.5927445758910637	Rpl13a
714	1.4679129310826546	0.05270464061830394	0.47134569285425226	1.2781511436832382	Serpinh1
715	0.8439867888358292	0.3922170772802804	0.8464700839826274	0.4064735009101286	Nelfe
716	-0.8465695651581032	0.041650388052435074	0.24707947415166912	1.3803809479607674	Cox5b
717	-0.7381895785704404	0.30293339238656875	0.595027684308148	0.5186528516922045	Cox4i1
718					Lsp1
719	-0.1903456190689865	0.7251263107087819	0.49289917520773224	0.1395863365106222	Hspa5
720	-0.8731175551060523	0.6478852881212178	1.7265595852407816	0.18850188170047588	Hexb
721	-0.7875219939201659	0.2694793274389808	0.5828030605909742	0.569474545221333	Tmsb4x
722	-0.6601570731535664	0.23257722347679724	0.44254322316158823	0.6334328184239122	Prdx3
723	-1.000645896630556	0.3317731520826583	0.8664393903163999	0.4791587610907831	Vim
724	-0.5226972218979424	0.2827833386591279	0.4003450379156512	0.5485461823629914	Map2
725	-0.8559611551642203	0.5633303250239889	1.321546629627437	0.24923686932901246	Plg
726	0.1897563649860442	0.5082866220129096	0.253379043645978	0.2938913206778402	Tpm3
727					Ubl4a
728					Myo5b
729	-1.1847257202817667	0.4237797756909	1.2826175310415666	0.37285977323972336	Gna11
730	-0.6541336294004704	0.4516126465368706	0.7579809525091666	0.34523390500155055	Gnaq
731	1.230119182672082	0.37280763884770457	1.1771399792821047	0.4285151975106046	Abcb4
732					Abcb1a
733	-0.30697480083516115	0.6502506478303869	0.611609987304266	0.186919206453855	Cst3
734					Ang
735	-0.5199825792523376	0.6369742888135397	0.9937069375820181	0.19587809741623477	Gc
736	-0.47479926285449847	0.22765068649409043	0.31395713887844273	0.6427310357131566	Lmnb2
